activity_id,molecule_chembl_id,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_organism,standard_type,standard_relation,relation,IC50_nM,standard_units,pchembl_value,data_validity_comment,potential_duplicate,standard_flag,document_chembl_id,src_id,pIC50
173235,CHEMBL65406,CHEMBL665783,In vitro for inhibition of Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,4000.0,nM,5.4,,0,1,CHEMBL1129318,1,5.3979400086720375
173238,CHEMBL304007,CHEMBL665783,In vitro for inhibition of Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,32.0,nM,7.5,,0,1,CHEMBL1129318,1,7.494850021680094
176780,CHEMBL63652,CHEMBL665783,In vitro for inhibition of Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,70.0,nM,7.16,,0,1,CHEMBL1129318,1,7.154901959985743
178094,CHEMBL63406,CHEMBL665783,In vitro for inhibition of Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,60.0,nM,7.22,,0,1,CHEMBL1129318,1,7.221848749616356
180579,CHEMBL63895,CHEMBL665783,In vitro for inhibition of Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,20.0,nM,7.7,,0,1,CHEMBL1129318,1,7.698970004336019
270838,CHEMBL1182947,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,32000.0,nM,4.5,,0,1,CHEMBL1132608,1,4.494850021680094
272163,CHEMBL265344,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,400.0,nM,6.4,,0,1,CHEMBL1132608,1,6.3979400086720375
273306,CHEMBL9237,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,47000.0,nM,4.33,,0,1,CHEMBL1132608,1,4.327902142064283
275679,CHEMBL9724,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,31000.0,nM,4.51,,0,1,CHEMBL1132608,1,4.508638306165727
277073,CHEMBL9561,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,22000.0,nM,4.66,,0,1,CHEMBL1132608,1,4.657577319177793
277076,CHEMBL9238,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,36.0,nM,7.44,,0,1,CHEMBL1132608,1,7.443697499232712
282949,CHEMBL9512,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,500.0,nM,6.3,,0,1,CHEMBL1132608,1,6.301029995663981
282952,CHEMBL269209,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,600.0,nM,6.22,,0,1,CHEMBL1132608,1,6.221848749616356
286460,CHEMBL273851,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,5000.0,nM,5.3,,0,1,CHEMBL1132608,1,5.301029995663981
290166,CHEMBL9295,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,30.0,nM,7.52,,0,1,CHEMBL1132608,1,7.522878745280337
291262,CHEMBL269757,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,700.0,nM,6.16,,0,1,CHEMBL1132608,1,6.154901959985743
292601,CHEMBL9263,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,800.0,nM,6.1,,0,1,CHEMBL1132608,1,6.096910013008056
296408,CHEMBL9433,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,400.0,nM,6.4,,0,1,CHEMBL1132608,1,6.3979400086720375
297737,CHEMBL268527,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,1400.0,nM,5.85,,0,1,CHEMBL1132608,1,5.853871964321762
298915,CHEMBL9408,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,16.0,nM,7.8,,0,1,CHEMBL1132608,1,7.795880017344075
301601,CHEMBL430281,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,2300.0,nM,5.64,,0,1,CHEMBL1132608,1,5.638272163982407
301604,CHEMBL274829,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,23.0,nM,7.64,,0,1,CHEMBL1132608,1,7.638272163982407
302763,CHEMBL9527,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,5000.0,nM,5.3,,0,1,CHEMBL1132608,1,5.301029995663981
304307,CHEMBL278393,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,320.0,nM,6.5,,0,1,CHEMBL1146708,1,6.494850021680094
305623,CHEMBL98408,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,420.0,nM,6.38,,0,1,CHEMBL1146708,1,6.376750709602099
306963,CHEMBL1682974,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,33.0,nM,7.48,,0,1,CHEMBL1146708,1,7.481486060122112
308219,CHEMBL22359,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,53.0,nM,7.28,,0,1,CHEMBL1146708,1,7.275724130399211
308225,CHEMBL22679,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,94.0,nM,7.03,,0,1,CHEMBL1146708,1,7.026872146400302
309669,CHEMBL3084936,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,24.0,nM,7.62,,0,1,CHEMBL1146708,1,7.619788758288394
309671,CHEMBL3084942,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,18.0,nM,7.75,,0,1,CHEMBL1146708,1,7.7447274948966935
309673,CHEMBL3084949,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,15.0,nM,7.82,,0,1,CHEMBL1146708,1,7.823908740944319
309679,CHEMBL3084939,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,35.0,nM,7.46,,0,1,CHEMBL1146708,1,7.455931955649724
310881,CHEMBL3084935,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,23.0,nM,7.64,,0,1,CHEMBL1146708,1,7.638272163982407
310883,CHEMBL3084943,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,24.0,nM,7.62,,0,1,CHEMBL1146708,1,7.619788758288394
312313,CHEMBL3084954,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,17.0,nM,7.77,,0,1,CHEMBL1146708,1,7.769551078621726
314912,CHEMBL3084937,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,7.5,nM,8.12,,0,1,CHEMBL1146708,1,8.1249387366083
318589,CHEMBL3084938,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,26.0,nM,7.58,,0,1,CHEMBL1146708,1,7.585026652029182
319705,CHEMBL25437,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,88.0,nM,7.06,,0,1,CHEMBL1146708,1,7.055517327849831
320945,CHEMBL278558,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,190.0,nM,6.72,,0,1,CHEMBL1146708,1,6.721246399047171
322177,CHEMBL23176,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,25.0,nM,7.6,,0,1,CHEMBL1146708,1,7.6020599913279625
323637,CHEMBL3084940,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,64.0,nM,7.19,,0,1,CHEMBL1146708,1,7.1938200260161125
324718,CHEMBL3084946,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,38.0,nM,7.42,,0,1,CHEMBL1146708,1,7.42021640338319
325933,CHEMBL142703,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,34.0,nM,7.47,,0,1,CHEMBL1146708,1,7.468521082957745
325935,CHEMBL3084947,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,33.0,nM,7.48,,0,1,CHEMBL1146708,1,7.481486060122112
327150,CHEMBL3084952,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,17.0,nM,7.77,,0,1,CHEMBL1146708,1,7.769551078621726
331193,CHEMBL3084956,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,9.0,nM,8.05,,0,1,CHEMBL1146708,1,8.045757490560675
331195,CHEMBL23979,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,89.0,nM,7.05,,0,1,CHEMBL1146708,1,7.050609993355087
334012,CHEMBL3084948,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,21.0,nM,7.68,,0,1,CHEMBL1146708,1,7.6777807052660805
335217,CHEMBL3084955,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,55.0,nM,7.26,,0,1,CHEMBL1146708,1,7.259637310505756
335219,CHEMBL3084941,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,98.0,nM,7.01,,0,1,CHEMBL1146708,1,7.008773924307505
335221,CHEMBL497992,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,2.6,nM,8.59,,0,1,CHEMBL1146708,1,8.585026652029182
336424,CHEMBL3084953,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,10.0,nM,8.0,,0,1,CHEMBL1146708,1,8.0
337683,CHEMBL3084944,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,46.0,nM,7.34,,0,1,CHEMBL1146708,1,7.337242168318426
341675,CHEMBL25211,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,22.0,nM,7.66,,0,1,CHEMBL1146708,1,7.657577319177793
341681,CHEMBL3084951,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,20.0,nM,7.7,,0,1,CHEMBL1146708,1,7.698970004336019
344023,CHEMBL3084945,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,2700.0,nM,5.57,,0,1,CHEMBL1146708,1,5.568636235841012
344025,CHEMBL3084950,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,29.0,nM,7.54,,0,1,CHEMBL1146708,1,7.537602002101044
431858,CHEMBL544475,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,3400.0,nM,5.47,,0,1,CHEMBL1133230,1,5.468521082957745
434431,CHEMBL554880,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,31800.0,nM,4.5,,0,1,CHEMBL1133230,1,4.497572880015567
437299,CHEMBL77538,CHEMBL664031,In vitro inhibitory activity against Dipeptidyl peptidase IV (DPP-IV) extracted from Caco-2 cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,22.0,nM,7.66,,0,1,CHEMBL1135431,1,7.657577319177793
437301,CHEMBL77538,CHEMBL664923,In vitro inhibitory activity against Dipeptidyl peptidase IV (DPP-IV) extracted from human plasma.,B,CHEMBL284,Homo sapiens,IC50,=,=,7.0,nM,8.15,,0,1,CHEMBL1135431,1,8.154901959985743
438306,CHEMBL539758,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,51400.0,nM,4.29,,0,1,CHEMBL1133230,1,4.289036881004725
