activity_id,molecule_chembl_id,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_organism,standard_type,standard_relation,relation,IC50_nM,standard_units,pchembl_value,data_validity_comment,potential_duplicate,standard_flag,document_chembl_id,src_id,pIC50,pref_name,canonical_smiles,mw_freebase,alogp,hba,hbd,psa,rtb,num_ro5_violations,has_multiple_fragments_raw,parent_smiles,has_multiple_fragments_parent
13421613,CHEMBL2418634,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,15.7,nM,7.8,,0,1,CHEMBL2417472,1,7.804100347590766,,COc1ccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)cc1OC.Cl,460.54,2.39,8.0,1.0,119.29,8.0,0.0,True,COc1ccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)cc1OC,False
13421614,CHEMBL2418633,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,10.02,nM,8.0,,0,1,CHEMBL2417472,1,7.999132278468773,,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(Cl)c(Cl)c3)nn2)cc1,469.38,3.68,6.0,1.0,100.83,6.0,0.0,True,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(Cl)c(Cl)c3)nn2)cc1,False
13421615,CHEMBL2418632,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,8.57,nM,8.07,,0,1,CHEMBL2417472,1,8.067019178076801,,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)c(F)c3)nn2)cc1,436.47,2.66,6.0,1.0,100.83,6.0,0.0,True,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)c(F)c3)nn2)cc1,False
13421616,CHEMBL2418631,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,4.35,nM,8.36,,0,1,CHEMBL2417472,1,8.361510743045363,,COc1ccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)cc1.Cl,430.51,2.39,7.0,1.0,110.06,7.0,0.0,True,COc1ccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)cc1,False
13421617,CHEMBL2418630,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,7.5,nM,8.12,,0,1,CHEMBL2417472,1,8.1249387366083,,COc1cccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)c1.Cl,430.51,2.39,7.0,1.0,110.06,7.0,0.0,True,COc1cccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)c1,False
13421618,CHEMBL2418629,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,20.84,nM,7.68,,0,1,CHEMBL2417472,1,7.681102285372513,,COc1ccccc1Cn1cc(-c2ccc(C[C@H](N)C(=O)N3CCC[C@H]3C#N)cc2)nn1.Cl,430.51,2.39,7.0,1.0,110.06,7.0,0.0,True,COc1ccccc1Cn1cc(-c2ccc(C[C@H](N)C(=O)N3CCC[C@H]3C#N)cc2)nn1,False
13421619,CHEMBL2418628,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,6.05,nM,8.22,,0,1,CHEMBL2417472,1,8.21824462534753,,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(Cl)cc3)nn2)cc1,434.93,3.03,6.0,1.0,100.83,6.0,0.0,True,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(Cl)cc3)nn2)cc1,False
13421620,CHEMBL2417563,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,10.45,nM,7.98,,0,1,CHEMBL2417472,1,7.980883709552927,,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(Cl)c3)nn2)cc1,434.93,3.03,6.0,1.0,100.83,6.0,0.0,True,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(Cl)c3)nn2)cc1,False
13421621,CHEMBL2418627,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,15.24,nM,7.82,,0,1,CHEMBL2417472,1,7.8170150329964185,,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3Cl)nn2)cc1,434.93,3.03,6.0,1.0,100.83,6.0,0.0,True,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3Cl)nn2)cc1,False
13421622,CHEMBL2418626,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,3.79,nM,8.42,,0,1,CHEMBL2417472,1,8.421360790031928,,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)cc3)nn2)cc1,418.48,2.52,6.0,1.0,100.83,6.0,0.0,True,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)cc3)nn2)cc1,False
13421623,CHEMBL2418625,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,7.56,nM,8.12,,0,1,CHEMBL2417472,1,8.121478204498793,,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(F)c3)nn2)cc1,418.48,2.52,6.0,1.0,100.83,6.0,0.0,True,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(F)c3)nn2)cc1,False
13421624,CHEMBL2418624,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,19.54,nM,7.71,,0,1,CHEMBL2417472,1,7.709075440617246,,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3F)nn2)cc1,418.48,2.52,6.0,1.0,100.83,6.0,0.0,True,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3F)nn2)cc1,False
13421625,CHEMBL2418639,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,8.28,nM,8.08,,0,1,CHEMBL2417472,1,8.08196966321512,,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccs3)nn2)cc1,406.52,2.44,7.0,1.0,100.83,6.0,0.0,True,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccs3)nn2)cc1,False
13421626,CHEMBL2418638,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,17.61,nM,7.75,,0,1,CHEMBL2417472,1,7.754240644032723,,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccncc3)nn2)cc1,401.47,1.77,7.0,1.0,113.72,6.0,0.0,True,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccncc3)nn2)cc1,False
13421627,CHEMBL2418637,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,25.5,nM,7.59,,0,1,CHEMBL2417472,1,7.5934598195660445,,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(CCc3ccccc3)nn2)cc1,414.51,2.57,6.0,1.0,100.83,7.0,0.0,True,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(CCc3ccccc3)nn2)cc1,False
13421628,CHEMBL2418636,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,9.39,nM,8.03,,0,1,CHEMBL2417472,1,8.027334407733889,,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3)nn2)cc1,400.49,2.38,6.0,1.0,100.83,6.0,0.0,True,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3)nn2)cc1,False
13421629,CHEMBL2418635,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,265.0,nM,6.58,,0,1,CHEMBL2417472,1,6.576754126063192,,Cl.Cn1cc(-c2ccc(C[C@H](N)C(=O)N3CCC[C@H]3C#N)cc2)nn1,324.39,0.87,6.0,1.0,100.83,4.0,0.0,True,Cn1cc(-c2ccc(C[C@H](N)C(=O)N3CCC[C@H]3C#N)cc2)nn1,False
13441651,CHEMBL2425882,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,2177.5,nM,5.66,,0,1,CHEMBL2424575,1,5.662041836320299,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(CC#CC)c1=O,314.39,-0.02,6.0,1.0,73.26,3.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(CC#CC)c1=O,False
13441652,CHEMBL2424672,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,198.0,nM,6.7,,0,1,CHEMBL2424575,1,6.703334809738469,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(C)c1=O,276.34,-0.5,6.0,1.0,73.26,2.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(C)c1=O,False
13441696,CHEMBL2425887,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,31.3,nM,7.5,,0,1,CHEMBL2424575,1,7.504455662453552,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3c(ccc4ccccc43)n2)c1=O,453.55,2.71,7.0,1.0,86.15,4.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3c(ccc4ccccc43)n2)c1=O,False
13441698,CHEMBL2425885,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,22.0,nM,7.66,,0,1,CHEMBL2424575,1,7.657577319177793,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2nc3ccccc3[nH]2)c1=O,392.46,0.89,7.0,2.0,101.94,4.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2nc3ccccc3[nH]2)c1=O,False
13441701,CHEMBL2425888,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,10.8,nM,7.97,,0,1,CHEMBL2424575,1,7.966576244513051,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Br)ccc3n2)c1=O,482.38,2.32,7.0,1.0,86.15,4.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Br)ccc3n2)c1=O,False
13441702,CHEMBL2425891,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,9.1,nM,8.04,,0,1,CHEMBL2424575,1,8.040958607678906,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(C)ccc3n2)c1=O,417.51,1.87,7.0,1.0,86.15,4.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(C)ccc3n2)c1=O,False
13441704,CHEMBL2425889,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,6.6,nM,8.18,,0,1,CHEMBL2424575,1,8.18045606445813,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Cl)ccc3n2)c1=O,437.93,2.21,7.0,1.0,86.15,4.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Cl)ccc3n2)c1=O,False
13441708,CHEMBL2425884,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,3.4,nM,8.47,,0,1,CHEMBL2424575,1,8.468521082957745,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ncccn2)c1=O,354.41,-0.2,8.0,1.0,99.04,4.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ncccn2)c1=O,False
13441709,CHEMBL2425886,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,3.1,nM,8.51,,0,1,CHEMBL2424575,1,8.508638306165727,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccccc3n2)c1=O,403.49,1.56,7.0,1.0,86.15,4.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccccc3n2)c1=O,False
13441711,CHEMBL2425890,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,2.0,nM,8.7,,0,1,CHEMBL2424575,1,8.698970004336019,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(F)ccc3n2)c1=O,421.48,1.7,7.0,1.0,86.15,4.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(F)ccc3n2)c1=O,False
13441712,CHEMBL2425892,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,1.9,nM,8.72,,0,1,CHEMBL2424575,1,8.721246399047171,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(OC)ccc3n2)c1=O,433.51,1.57,8.0,1.0,95.38,5.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(OC)ccc3n2)c1=O,False
13441713,CHEMBL376359,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,1.5,nM,8.82,,0,1,CHEMBL2424575,1,8.823908740944319,ALOGLIPTIN,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,339.4,0.39,7.0,1.0,97.05,3.0,0.0,False,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,False
13441714,CHEMBL2425895,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,1.2,nM,8.92,,0,1,CHEMBL2424575,1,8.920818753952375,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Cl)c3ccccc3n2)c1=O,437.93,2.21,7.0,1.0,86.15,4.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Cl)c3ccccc3n2)c1=O,False
13441717,CHEMBL2425894,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,0.7,nM,9.15,,0,1,CHEMBL2424575,1,9.154901959985743,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(F)cc3n2)c1=O,421.48,1.7,7.0,1.0,86.15,4.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(F)cc3n2)c1=O,False
13441719,CHEMBL2425893,CHEMBL2429190,Inhibition of human DPP-4 using Gly-pro-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,0.4,nM,9.4,,0,1,CHEMBL2424575,1,9.397940008672037,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(Cl)cc3n2)c1=O,437.93,2.21,7.0,1.0,86.15,4.0,0.0,False,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(Cl)cc3n2)c1=O,False
13452838,CHEMBL2425078,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,38000.0,nM,4.42,,0,1,CHEMBL2424528,1,4.42021640338319,,N[C@@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,320.34,1.86,4.0,2.0,67.17,2.0,0.0,False,N[C@@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,False
13452841,CHEMBL2425080,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,26600.0,nM,4.58,,0,1,CHEMBL2424528,1,4.575118363368933,,N[C@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,320.34,1.86,4.0,2.0,67.17,2.0,0.0,False,N[C@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,False
13452842,CHEMBL2425077,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,24400.0,nM,4.61,,0,1,CHEMBL2424528,1,4.61261017366127,,N[C@@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,320.34,1.86,4.0,2.0,67.17,2.0,0.0,False,N[C@@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,False
13452847,CHEMBL2425081,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,13100.0,nM,4.88,,0,1,CHEMBL2424528,1,4.882728704344236,,N[C@@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,320.34,1.86,4.0,2.0,67.17,2.0,0.0,False,N[C@@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,False
13452848,CHEMBL2425065,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,12600.0,nM,4.9,,0,1,CHEMBL2424528,1,4.8996294548824375,,CC1(C)c2cnc(C3CC3)nc2CN1[C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,400.47,3.54,5.0,1.0,64.27,3.0,0.0,False,CC1(C)c2cnc(C3CC3)nc2CN1[C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,False
13452852,CHEMBL2425079,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,2800.0,nM,5.55,,0,1,CHEMBL2424528,1,5.552841968657781,,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,320.34,1.86,4.0,2.0,67.17,2.0,0.0,False,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,False
13452853,CHEMBL2425066,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,720.0,nM,6.14,,0,1,CHEMBL2424528,1,6.142667503568731,,N[C@H]1C[C@@H](N2Cc3ccccc3C2=O)CO[C@@H]1c1cc(F)ccc1F,344.36,2.78,3.0,1.0,55.56,2.0,0.0,False,N[C@H]1C[C@@H](N2Cc3ccccc3C2=O)CO[C@@H]1c1cc(F)ccc1F,False
13452857,CHEMBL2425062,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,140.0,nM,6.85,,0,1,CHEMBL2424528,1,6.853871964321762,,N[C@H]1C[C@@H](n2cc3cnc(C4CC4)nc3c2)CO[C@@H]1c1cc(F)c(F)cc1F,388.39,3.76,5.0,1.0,65.96,3.0,0.0,False,N[C@H]1C[C@@H](n2cc3cnc(C4CC4)nc3c2)CO[C@@H]1c1cc(F)c(F)cc1F,False
13452858,CHEMBL2425067,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,125.0,nM,6.9,,0,1,CHEMBL2424528,1,6.903089986991944,,N[C@H]1C[C@@H](N2Cc3ccccc3O2)CO[C@@H]1c1cc(F)ccc1F,332.35,2.93,4.0,1.0,47.72,2.0,0.0,False,N[C@H]1C[C@@H](N2Cc3ccccc3O2)CO[C@@H]1c1cc(F)ccc1F,False
13452863,CHEMBL2425071,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,64.0,nM,7.19,,0,1,CHEMBL2424528,1,7.1938200260161125,,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1ccccc1Cl,318.81,2.24,4.0,2.0,67.17,2.0,0.0,False,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1ccccc1Cl,False
13452864,CHEMBL2425076,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,56.0,nM,7.25,,0,1,CHEMBL2424528,1,7.251811972993799,,N[C@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,320.34,1.86,4.0,2.0,67.17,2.0,0.0,False,N[C@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,False
13452867,CHEMBL2425073,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,48.0,nM,7.32,,0,1,CHEMBL2424528,1,7.318758762624412,,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)c(Cl)cc1F,354.79,2.51,4.0,2.0,67.17,2.0,0.0,False,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)c(Cl)cc1F,False
13452869,CHEMBL2425074,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,37.0,nM,7.43,,0,1,CHEMBL2424528,1,7.431798275933005,,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1Cl,336.8,2.38,4.0,2.0,67.17,2.0,0.0,False,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1Cl,False
13452870,CHEMBL2425063,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,37.0,nM,7.43,,0,1,CHEMBL2424528,1,7.431798275933005,,N[C@H]1C[C@@H](N2CCn3c(nnc3C(F)(F)F)C2)CO[C@@H]1c1cc(F)ccc1F,403.36,2.25,6.0,1.0,69.2,2.0,0.0,False,N[C@H]1C[C@@H](N2CCn3c(nnc3C(F)(F)F)C2)CO[C@@H]1c1cc(F)ccc1F,False
13452874,CHEMBL2425072,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,27.0,nM,7.57,,0,1,CHEMBL2424528,1,7.568636235841012,,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1ccc(F)cc1F,320.34,1.86,4.0,2.0,67.17,2.0,0.0,False,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1ccc(F)cc1F,False
13452875,CHEMBL2425064,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,27.0,nM,7.57,,0,1,CHEMBL2424528,1,7.568636235841012,,CC1(C)c2nc(C3CC3)ncc2CN1[C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,400.47,3.54,5.0,1.0,64.27,3.0,0.0,False,CC1(C)c2nc(C3CC3)ncc2CN1[C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,False
13452879,CHEMBL2425068,CHEMBL2429421,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,11.0,nM,7.96,,0,1,CHEMBL2424528,1,7.958607314841775,,Cc1nc2c(o1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,335.35,2.43,5.0,1.0,64.52,2.0,0.0,False,Cc1nc2c(o1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,False
