molecule_chembl_id,pref_name,parent_smiles,pIC50_median,activity_class,MW,LogP,HBA,HBD
CHEMBL470893,,CC(C)CN(CC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N)C(=O)c1ccccc1,8.136677139879545,High,402.5140000000001,2.6155800000000005,4,1
CHEMBL4554062,,CC(C)CNc1nc2scnn2c(=O)c1[N+](=O)[O-],4.164246032480617,Low,269.286,1.1270999999999998,7,1
CHEMBL378709,,CC(C)COCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,6.342944147142896,Moderate,332.44800000000015,1.96816,5,1
CHEMBL242987,,CC(C)C[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,8.537602002101044,High,249.35799999999995,1.5251799999999998,3,1
CHEMBL561263,,CC(C)C[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O,7.200659450546418,High,239.344,0.9273800000000002,4,1
CHEMBL453574,,CC(C)C[C@H](N)C(=O)N1CCCC1,4.619788758288394,Low,184.28299999999993,0.9821999999999999,2,1
CHEMBL4250956,,CC(C)C[C@H](N)C(=O)N1CCSCC1,8.201349354554731,High,216.34999999999994,0.9352000000000001,3,1
CHEMBL219371,,CC(C)C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@H](F)C1,7.886056647693163,High,472.97000000000025,2.820900000000001,7,1
CHEMBL4072218,,CC(C)Cc1nc2ccc(Br)cc2c(-c2ccccc2)c1CN,6.200659450546418,Moderate,369.3060000000001,5.321500000000005,2,1
CHEMBL4092983,,CC(C)Cc1nc2ccc(C(N)=O)cc2c(-c2ccccc2)c1CN,6.769551078621726,Moderate,333.43500000000006,3.6579000000000015,3,2
CHEMBL1808463,,CC(C)Cc1nc2ccc(OCC(N)=O)cc2c(-c2ccc(F)cc2)c1CN,7.585026652029182,High,381.4510000000001,3.5622000000000007,4,2
CHEMBL1809263,,CC(C)Cc1nc2ccc(OCC(N)=O)cc2c(-c2cccc(F)c2)c1CN,7.309803919971486,High,381.4510000000001,3.5622000000000007,4,2
CHEMBL400278,,CC(C)Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,6.657577319177793,Moderate,444.4480000000002,3.680900000000002,3,1
CHEMBL429829,,CC(C)Cn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,6.585026652029182,Moderate,444.4480000000002,3.680900000000002,3,1
CHEMBL1812910,,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(/C=C/C(N)=O)ccc2c1=O,6.552841968657781,Moderate,375.47200000000015,3.2817000000000007,3,2
CHEMBL4079304,,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(Br)ccc2c1=O,5.920818753952375,Low,385.30500000000006,4.545700000000004,2,1
CHEMBL4087191,,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(Br)cnc2c1=O,5.920818753952375,Low,386.29300000000006,3.9407000000000023,3,1
CHEMBL1812902,,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C#N)ccc2c1=O,5.958607314841775,Low,331.4190000000001,3.654880000000002,3,1
CHEMBL1812905,,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C(=O)N(C)C)ccc2c1=O,5.3979400086720375,Low,377.48800000000017,3.485000000000002,3,1
CHEMBL1812900,,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C(=O)O)ccc2c1=O,6.008773924307505,Moderate,350.4180000000001,3.4814000000000016,3,2
CHEMBL1812901;CHEMBL1852708,,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C(N)=O)ccc2c1=O,6.443697499232712,Moderate,349.43400000000014,2.8821000000000003,3,2
CHEMBL4105034,,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C(N)=O)cnc2c1=O,6.327902142064282,Moderate,350.42200000000014,2.2771,4,2
CHEMBL1812911,,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(CCC(N)=O)ccc2c1=O,5.823908740944319,Low,377.48800000000017,3.201100000000001,3,2
CHEMBL1812736,,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,5.795880017344075,Low,340.8540000000001,4.436600000000004,2,1
CHEMBL1812906,,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(O)ccc2c1=O,6.102372908709558,Moderate,322.4080000000001,3.4888000000000012,3,2
CHEMBL1812903,,CC(C)Cn1c(CN)c(-c2ccccc2)c2ccc(C(N)=O)cc2c1=O,5.619788758288394,Low,349.43400000000014,2.8821000000000003,3,2
CHEMBL1812909,,CC(C)Cn1c(CN)c(-c2ccccc2)c2ccc(OCC(N)=O)cc2c1=O,5.958607314841775,Low,379.4600000000002,2.6473000000000004,4,2
CHEMBL498167,,CC(C)Cn1c(CN)c(-c2ccccc2)c2ccccc2c1=O,6.6020599913279625,Moderate,306.4090000000001,3.7832000000000026,2,1
CHEMBL3084818,,CC(C)N(C(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@](NCC(=O)N4CCC[C@H]4C#N)(C3)C1)C2)C(C)C,6.73754891026957,Moderate,430.5930000000003,3.437380000000002,5,1
CHEMBL537586,,CC(C)N(C)C(=O)n1cnc(S(=O)(=O)C2CC3CCC2C3)n1,8.045757490560675,High,326.4220000000001,1.5487,5,0
CHEMBL227800,,CC(C)N(Cc1ccc(C#N)cc1)[C@@H]1CN[C@H](C(=O)N2CCSC2)C1,8.148741651280925,High,358.5110000000002,2.0320799999999997,5,1
CHEMBL3580791,,CC(C)N1C(=O)CN(C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)Cc2ccccc21,8.193820026016112,High,427.4950000000001,3.495800000000002,3,1
CHEMBL1202091,,CC(C)N1CCN(CCNCC(=O)N2CCC[C@@H]2C#N)C1=O,7.320572103387882,High,307.398,0.23658000000000157,4,1
CHEMBL1085522,,CC(C)NC(=O)N1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,6.920818753952375,Moderate,347.46300000000014,0.918980000000001,4,2
CHEMBL1083916,,CC(C)NC(=O)O[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,6.690369832574101,Moderate,362.47400000000016,1.7823799999999994,5,2
CHEMBL188643,,CC(C)NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,7.00436480540245,High,415.4840000000002,2.9986000000000015,3,2
CHEMBL96748,,CC(C)NCC(=O)N1CCC[C@H]1C#N,6.71669877129645,Moderate,195.26599999999996,0.49897999999999954,3,1
CHEMBL472102,,CC(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,8.10790539730952,High,213.25599999999997,0.4469799999999997,3,1
CHEMBL4535561,,CC(C)Nc1nc2scnn2c(=O)c1[N+](=O)[O-],4.118216044406616,Low,255.259,0.8794999999999997,7,1
CHEMBL469452,,CC(C)OCCCNCC(=O)N1C[C@@H](F)C[C@H]1C#N,8.060480747381382,High,271.336,0.85368,4,1
CHEMBL1779709,,CC(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,8.657577319177793,High,387.40200000000004,1.1158000000000001,4,2
CHEMBL4165359,,CC(C)S(=O)(=O)c1ccc(-c2c[nH]c3c(=O)n(Cc4cc(F)ccc4C#N)c(N4CCC[C@@H](N)C4)nc23)cc1,8.772113295386326,High,548.6440000000003,3.5602800000000014,7,2
CHEMBL3735694,,CC(C)S(=O)(=O)c1n[nH]c2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,8.769551078621726,High,426.48900000000015,2.0431,6,2
CHEMBL3735865,,CC(C)S(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,9.154901959985745,High,426.48900000000015,1.9206999999999996,6,1
CHEMBL5277064,,CC(C)S(=O)(=O)n1ncc2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,9.154901959985745,High,426.48900000000015,1.9206999999999996,6,1
CHEMBL5846428,,CC(C)[C@@H](C(=O)N1CCC[C@H]1B(O)O)N(C)C,4.6777807052660805,Low,242.12800000000001,-0.424399999999999,4,2
CHEMBL201398,,CC(C)[C@@H](CC(=O)N1CCc2ccccc2C1)NCC(=O)N1CCC[C@H]1C#N,6.090979145788844,Moderate,382.50800000000027,2.09018,4,1
CHEMBL65406,,CC(C)[C@@H](N)C(=O)N1CCC[C@@H]1B(O)O,5.3979400086720375,Low,214.07399999999998,-1.0272999999999988,4,3
CHEMBL434184,,CC(C)[C@@H](NC1CCCCC1)C(=O)N1CCC[C@H]1B(O)O,4.795880017344075,Low,296.2199999999999,0.9362999999999997,4,3
CHEMBL1683506,,CC(C)[C@@H](Nc1ccc(CNC(=O)[C@@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,9.0,High,552.6190000000003,3.102800000000001,6,4
CHEMBL1614845,,CC(C)[C@@H](Nc1ccc(CNC(=O)[C@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,8.0,High,552.6190000000003,3.102800000000001,6,4
CHEMBL183418,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C(N)C2CCCCC2)cc1)C(=O)O,5.142667503568731,Low,459.5870000000003,2.6894,5,3
CHEMBL183289,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2c(F)c(F)c(F)c(F)c2F)cc1)C(=O)O,8.086186147616283,High,571.5430000000002,3.4374000000000002,5,3
CHEMBL184630,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cc(C(F)(F)F)ccc2F)cc1)C(=O)O,7.920818753952375,High,567.5800000000003,3.8998000000000017,5,3
CHEMBL184527,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cc(Cl)ccc2F)cc1)C(=O)O,8.795880017344075,High,534.0280000000002,3.5344000000000015,5,3
CHEMBL184177,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cc(F)c(C(F)(F)F)cc2F)cc1)C(=O)O,8.022276394711152,High,585.5700000000003,4.038900000000003,5,3
CHEMBL364103,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,8.795880017344075,High,535.5630000000002,3.159200000000001,5,3
CHEMBL364102,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cc(F)ccc2F)cc1)C(=O)O,9.318758762624412,High,517.5730000000002,3.0201000000000002,5,3
CHEMBL364140,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccc(C(F)(F)F)cc2F)cc1)C(=O)O,9.080921907623926,High,567.5800000000003,3.8998000000000017,5,3
CHEMBL366048,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccc(F)cc2Cl)cc1)C(=O)O,8.769551078621726,High,534.0280000000002,3.5344000000000015,5,3
CHEMBL365280,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cccc(OC(F)(F)F)c2)cc1)C(=O)O,6.530177984021837,Moderate,565.5890000000003,3.640500000000001,6,3
CHEMBL364101,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccccc2)cc1)C(=O)O,7.744727494896693,High,481.5930000000002,2.7419000000000002,5,3
CHEMBL365231,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccccc2F)cc1)C(=O)O,7.886056647693163,High,499.5830000000002,2.8810000000000002,5,3
CHEMBL528328,,CC(C)[C@@H](Oc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,5.657577319177793,Low,520.5080000000003,3.0772000000000013,6,3
CHEMBL360488,,CC(C)[C@@H]1CNCCN1C(=O)C[C@H](N)Cc1ccccc1F,6.035269078946371,Moderate,307.413,1.5420000000000011,3,2
CHEMBL564854,,CC(C)[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O,7.481486060122112,High,225.31699999999998,0.5372800000000001,4,1
CHEMBL4176189,,CC(C)[C@H](N)C(=O)N1CCCC1B(O)O,7.657577319177793,High,214.07399999999998,-1.0272999999999988,4,3
CHEMBL236586,,CC(C)[C@H](N)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,4.050609993355088,Low,402.43100000000004,4.269300000000003,5,1
CHEMBL195189,,CC(C)[C@H](N)C(=O)N1CCC[C@@H]1B(O)O,9.522878745280336,High,214.07399999999998,-1.0272999999999988,4,3
CHEMBL96666,,CC(C)[C@H](N)C(=O)N1CCC[C@H]1C#N,8.698970004336019,High,195.26599999999996,0.4842799999999999,3,1
CHEMBL5980162,,CC(C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)CO,5.346787486224656,Low,228.29199999999994,-0.4778999999999995,4,2
CHEMBL510594,,CC(C)[C@H](N)C(=O)N1CSC[C@H]1B(O)O,7.657577319177793,High,232.114,-1.1167999999999998,5,3
CHEMBL6055810,,CC(C)[C@H](N)C(=O)N1C[C@@H](O)C[C@H]1B(O)O,5.045757490560675,Low,230.073,-2.056499999999998,5,4
CHEMBL5892398,,CC(C)[C@H](N)C(=O)N1C[C@H](O)C[C@H]1B(O)O,5.698970004336019,Low,230.073,-2.056499999999998,5,4
CHEMBL5874480,,CC(C)[C@H](N)C(=O)N1Cc2ccc(F)cc2C1,4.693146251306992,Low,236.28999999999996,1.6511999999999996,2,1
CHEMBL91777,VALYLTRYPTOPHAN,CC(C)[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,4.182500738132242,Low,303.3620000000001,1.2631,3,4
CHEMBL445544,,CC(C)[C@H](N)Cc1cc(F)c(F)cc1F,5.714442690992226,Low,217.23399999999995,2.6297000000000006,1,1
CHEMBL1765234,,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1)C(=O)N1CCC[C@H]1B(O)O,7.710108201691595,High,450.3890000000003,0.028800000000002712,6,4
CHEMBL5874851,,CC(C)[C@H](NC(=O)c1ccnc2ccc(-c3ccc(Cl)cc3)cc12)C(=O)N1CC(F)(F)C[C@H]1C#N,5.259637310505756,Low,496.9450000000002,5.069380000000004,4,1
CHEMBL5287917,,CC(C)[C@H](Nc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)ccc2F)cc1)C(=O)O,9.318758762624412,High,516.5890000000003,3.0532000000000012,5,4
CHEMBL5267798,,CC(C)[C@H](Nc1ccc(CNC(=O)[C@@H]2CSCN2C(=O)C[C@H](N)Cc2cc(F)ccc2F)cc1)C(=O)O,9.522878745280336,High,534.6290000000002,2.963700000000001,6,4
CHEMBL1683508,,CC(C)[C@H](Nc1ccc(CNC(=O)[C@@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,8.920818753952375,High,552.6190000000003,3.102800000000001,6,4
CHEMBL1683643,,CC(C)[C@H](Nc1ccc(CNC(=O)[C@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,7.886056647693163,High,552.6190000000003,3.102800000000001,6,4
CHEMBL364100,,CC(C)[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccccc2F)cc1)C(=O)O,8.744727494896694,High,499.5830000000002,2.8810000000000002,5,3
CHEMBL397716,,CC(C)[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)c(F)c2F)cc1)C(=O)O,8.096910013008056,High,553.5530000000002,3.298300000000001,5,3
CHEMBL395762,,CC(C)[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,8.698970004336019,High,535.5630000000002,3.159200000000001,5,3
CHEMBL1186023;CHEMBL445949,,CC(C)[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)ccc2F)cc1)C(=O)O,9.318758762624412,High,517.5730000000002,3.0201000000000002,5,3
CHEMBL366290,,CC(C)[C@H](Oc1ccc(CNC(=O)[C@@H]2CSCN2C(=O)CC(N)Cc2cc(F)ccc2F)cc1)C(=O)O,9.522878745280336,High,535.6130000000003,2.9306,6,3
CHEMBL488714,,CC(C)[C@H](Oc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,5.568636235841012,Low,520.5080000000003,3.0772000000000013,6,3
CHEMBL151999,,CC(C)c1cccc(C(C)C)c1N1C(=O)c2c(F)c(F)c(F)c(F)c2C1=S,4.517126416391246,Low,395.421,5.825700000000003,2,0
CHEMBL313952,,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,4.18111458540599,Low,323.392,4.439600000000004,3,1
CHEMBL88474,,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cccc(O)c2C1=O,4.360513510731414,Low,323.39200000000005,4.439600000000004,3,1
CHEMBL329471,,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccccc2C1=S,4.238072161579471,Low,323.461,5.269300000000005,2,0
CHEMBL153037,,CC(C)c1cccc(C(C)C)c1N1C(=S)c2c(F)c(F)c(F)c(F)c2C1=S,4.43533393574791,Low,411.48900000000003,6.361000000000003,2,0
CHEMBL4085550,,CC(C)c1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@@H]1CC2,7.493782183537666,High,435.49400000000014,3.114700000000002,4,1
CHEMBL4098632,,CC(C)c1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@H]1CC2,6.81901441921327,Moderate,435.49400000000014,3.114700000000002,4,1
CHEMBL3329628,,CC(C)n1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,6.318758762624412,Moderate,390.49100000000027,2.626380000000001,5,1
CHEMBL1162974,,CC(Cc1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)C(F)=C1CCCC1,7.67778070526608,High,398.8870000000002,4.769700000000004,5,0
CHEMBL557860,,CC(F)(F)C(=O)NC[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,8.229147988357855,High,407.3830000000001,2.1262,3,2
CHEMBL96607,,CC(N)(CO)C(O)NCC(=O)N1CCC[C@H]1C#N,6.429457060118103,Moderate,256.3059999999999,-1.881319999999999,6,4
CHEMBL460013,,CC(N)/C(F)=C1\CCC[C@@H]1C#N,5.166878174029209,Low,168.215,1.88088,2,1
CHEMBL2069831,,CC(O)c1ccc(N2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc1,6.578396073130168,Moderate,421.4630000000001,2.765900000000001,4,2
CHEMBL1683495,,CC(Oc1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,6.665546248849069,Moderate,525.5490000000002,2.4336,6,3
CHEMBL183736,,CC(Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccccc2F)cc1)C(=O)O,7.744727494896693,High,471.52900000000017,2.2449,5,3
CHEMBL400532,,CC(c1ccc(-n2cncn2)cc1)N1C[C@H](N)[C@H](C(=O)C2CCC[C@H]2C#N)C1,8.522878745280337,High,378.48000000000025,2.09638,6,1
CHEMBL249601,,CC(c1ccc(C#N)cc1)N1C[C@H](N)[C@H](C(=O)N2CCC[C@H]2C#N)C1,8.259637310505756,High,337.42700000000013,1.3929599999999998,5,1
CHEMBL399693,,CC(c1ccc([N+](=O)[O-])cc1)N1C[C@H](N)[C@H](C(=O)N2CCCC2)C1,7.080921907623926,High,332.4040000000002,1.5372999999999997,5,1
CHEMBL256603,,CC(c1nc(-c2ccc(Br)cc2Cl)no1)[C@H](N)C(F)=C1CCCC1,6.1904402853647325,Moderate,414.70600000000024,5.380900000000003,4,1
CHEMBL255351,,CC(c1nc(-c2ccc(C(F)(F)F)cc2Cl)no1)[C@H](N)C(F)=C1CCCC1,6.279840696594043,Moderate,403.8070000000002,5.637200000000003,4,1
CHEMBL437026,,CC(c1nc(-c2ccc(Cl)cc2Cl)no1)[C@H](N)C(F)=C1CCCC1,5.933674074637962,Low,370.2550000000002,5.271800000000003,4,1
CHEMBL256172,,CC(c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(F)=C1CCCC1,7.244125144327507,High,428.91700000000026,3.9899000000000022,6,2
CHEMBL401932,,CC(c1nc(-c2ccc(S(=O)(=O)C(F)(F)F)cc2)no1)[C@H](N)C(F)=C1CCCC1,5.826813731587726,Low,433.4270000000002,4.258500000000002,6,1
CHEMBL257709,,CC(c1nc(-c2ccc(S(C)(=O)=O)cc2)no1)[C@H](N)C(F)=C1CCCC1,7.045757490560675,High,379.4570000000002,3.368500000000002,6,1
CHEMBL257023,,CC(c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(F)=C1CCCC1,8.1249387366083,High,413.9020000000002,4.021900000000002,6,1
CHEMBL3329625,,CC1(C)C(=O)N(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,5.468521082957745,Low,375.47600000000017,2.7051800000000004,5,1
CHEMBL96071,,CC1(C)C2CC(CNCC(=O)N3CCC[C@H]3C#N)CC1C2,6.616184634019569,Moderate,289.42300000000006,2.1628799999999995,3,1
CHEMBL5817549,,CC1(C)CCCN[C@@H]1C(=O)N1CCC[C@H]1B(O)O,4.036212172654444,Low,254.13899999999998,-0.23239999999999938,4,3
CHEMBL5778991,,CC1(C)CCN[C@@H]1C(=O)N1CCC[C@H]1B(O)O,5.853871964321762,Low,240.11199999999997,-0.622499999999999,4,3
CHEMBL536765,,CC1(C)CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)Cc2nnc(C(F)(F)F)n21,7.036212172654444,High,435.372,2.7516000000000007,4,1
CHEMBL5848496,,CC1(C)CN[C@@H]1C(=O)N1CCC[C@H]1B(O)O,6.301029995663981,Moderate,226.08499999999998,-1.0125999999999997,4,3
CHEMBL210522,,CC1(C)N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1Cc2ccccc2C1,6.007004901568658,Moderate,366.4650000000001,1.8000799999999992,4,1
CHEMBL4247814,,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](NCC(=O)N1CCC[C@H]1C#N)C2,5.896196279044043,Low,289.423,2.3053799999999995,3,1
CHEMBL4238169,,CC1(C)[C@H]2CC[C@]1(C)C(=O)[C@H]2NCC(=O)N1CCC[C@H]1C#N,4.801893001126599,Low,303.40600000000006,1.4843799999999998,4,1
CHEMBL4242321,,CC1(C)[C@H]2CC[C@]1(C)[C@@H](NCC(=O)N1CCC[C@H]1C#N)C2,5.7495799976911055,Low,289.423,2.3053799999999995,3,1
CHEMBL4238607,,CC1(C)[C@H]2CC[C@]1(C)[C@@H](O)[C@H]2NCC(=O)N1CCC[C@H]1C#N,5.120330794367947,Low,305.422,1.27618,4,2
CHEMBL2425065,,CC1(C)c2cnc(C3CC3)nc2CN1[C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,4.8996294548824375,Low,400.47300000000007,3.5404000000000018,5,1
CHEMBL2425064,,CC1(C)c2nc(C3CC3)ncc2CN1[C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,7.568636235841012,High,400.4730000000001,3.5404000000000018,5,1
CHEMBL536088,,CC1(C)c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,6.756961951313706,Moderate,435.3720000000001,2.7516000000000007,4,1
CHEMBL513764,,CC1(NC(=O)C[C@H](N)Cc2ccccc2F)CCN(Cc2ccccc2)CC1,5.107905397309519,Low,383.51100000000014,3.2565000000000017,3,2
CHEMBL456419,,CC1(NCC(=O)N2C[C@H](F)C[C@@H]2C#N)CCN(S(C)(=O)=O)CC1,8.207608310501746,High,346.4280000000001,-0.14731999999999967,5,1
CHEMBL381111,,CC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,6.696803942579511,Moderate,260.34099999999995,1.3154599999999992,4,1
CHEMBL377058,,CC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCCC1,6.161780778092375,Moderate,274.368,1.705559999999999,4,1
CHEMBL3654430,,CC1(S(=O)(=O)n2cc3c(n2)CN([C@H]2CCO[C@H](c4cc(F)ccc4F)[C@@H](N)C2)C3)CC1,8.09151498112135,High,452.5270000000002,2.4549000000000003,6,1
CHEMBL5809136,,CC1([C@H](N)C(=O)N2CCC[C@H]2B(O)O)CC1,5.853871964321762,Low,226.085,-0.8831999999999993,4,3
CHEMBL5968328,,CC1([C@H](N)C(=O)N2CCC[C@H]2B(O)O)CCCC1,5.537602002101044,Low,254.13899999999998,-0.10299999999999998,4,3
CHEMBL5981431,,CC1([C@H](N)C(=O)N2CCC[C@H]2B(O)O)CCCCC1,5.552841968657781,Low,268.166,0.2870999999999997,4,3
CHEMBL6039540,,CC1([C@H](N)C(=O)N2Cc3ccc(F)cc3C2)CCCCC1,5.684029654543082,Low,290.38200000000006,2.965600000000001,2,1
CHEMBL565600,,CC1(c2nc([C@@H]3CCCN3C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)no2)COC1,8.698970004336019,High,424.4230000000001,2.3984000000000005,6,1
CHEMBL381444,,CC12CC3(C)CC(C)(C1)CC(NCC(=O)N1CCC[C@@H]1B(O)O)(C2)C3,6.251811972993799,Moderate,348.2960000000001,1.7180999999999997,4,3
CHEMBL6169485,,CC1=C(C(=O)O)C(c2ccc(F)c(F)c2)N=C(N)N1C(=O)CN1CCCC(N)C1,7.045757490560675,High,407.4210000000002,0.9445000000000009,6,3
CHEMBL6164012,,CC1=C(C(=O)O)C(c2ccc(F)c(F)c2)N=C(N)N1C(=O)CN1CCCC1C#N,6.4089353929735005,Moderate,403.3890000000002,1.5093800000000002,6,2
CHEMBL6168838,,CC1=C(C(=O)O)C(c2ccc(F)c(F)c2)N=C(N)N1C(=O)CN1CCC[C@H]1C(=O)O,5.9730583720409705,Low,422.3880000000002,1.0703999999999998,6,3
CHEMBL6162868,,CC1=C(C(=O)O)C(c2ccc(F)c(F)c2)N=C(N)N1C(=O)CN1CCn2c(nnc2C(F)(F)F)C1,6.935542010773082,Moderate,499.4000000000002,1.6474999999999995,7,2
CHEMBL6164347,,CC1=C(C(=O)O)C(c2ccc(F)c(F)c2)N=C(N)N1C(=O)CN1Cc2cn(S(C)(=O)=O)nc2C1,8.698970004336019,High,494.48000000000025,0.5413999999999997,8,2
CHEMBL6167214,,CC1=C(CC(=O)N2CCCC(N)C2)C(C)NC(=O)N1,5.9233595563296575,Low,266.34499999999997,0.3015000000000009,3,3
CHEMBL6167668,,CC1=C(CC(=O)N2CCCC(N)C2)C(c2ccc(F)c(F)c2)NC(=O)N1,5.984221243610959,Low,364.396,1.9324999999999999,3,3
